Date,Open,High,Low,Close,Volume,Market Cap
"Jan 05, 2016",0.000006,0.000007,0.000006,0.000007,0,-
"Jan 04, 2016",0.000007,0.000007,0.000006,0.000006,6,-
"Jan 03, 2016",0.000006,0.000007,0.000006,0.000007,15,-
"Jan 02, 2016",0.000006,0.000006,0.000006,0.000006,0,-
"Jan 01, 2016",0.000007,0.000007,0.000006,0.000006,4,-
"Dec 31, 2015",0.000008,0.000008,0.000007,0.000007,2,-
"Dec 30, 2015",0.000006,0.000006,0.000006,0.000006,0,-
"Dec 29, 2015",0.000006,0.000006,0.000006,0.000006,0,-
"Dec 28, 2015",0.000006,0.000006,0.000006,0.000006,0,-
"Dec 27, 2015",0.000006,0.000006,0.000006,0.000006,0,-
"Dec 26, 2015",0.000006,0.000006,0.000005,0.000006,0,-
"Dec 25, 2015",0.000005,0.000006,0.000005,0.000006,1,-
"Dec 24, 2015",0.000008,0.000008,0.000008,0.000008,0,-
"Dec 23, 2015",0.000008,0.000008,0.000008,0.000008,0,-
"Dec 22, 2015",0.000008,0.000008,0.000008,0.000008,24,-
"Dec 20, 2015",0.000008,0.000008,0.000008,0.000008,0,-
"Dec 19, 2015",0.000009,0.000009,0.000008,0.000008,0,-
"Dec 18, 2015",0.000009,0.000009,0.000009,0.000009,0,-
"Dec 17, 2015",0.000006,0.000009,0.000006,0.000009,54,-
"Dec 16, 2015",0.000006,0.000006,0.000005,0.000005,0,-
"Dec 15, 2015",0.000005,0.000006,0.000005,0.000006,0,-
"Dec 14, 2015",0.000005,0.000006,0.000005,0.000005,0,-
"Dec 13, 2015",0.000005,0.000006,0.000005,0.000005,0,-
"Dec 12, 2015",0.000006,0.000006,0.000005,0.000005,0,-
"Dec 11, 2015",0.000006,0.000006,0.000006,0.000006,0,-
"Dec 10, 2015",0.000006,0.000006,0.000006,0.000006,0,-
"Dec 09, 2015",0.000006,0.000006,0.000006,0.000006,11,-
"Dec 08, 2015",0.000006,0.000006,0.000005,0.000006,2,-
"Dec 07, 2015",0.000006,0.000006,0.000005,0.000006,1,-
"Dec 06, 2015",0.000006,0.000006,0.000005,0.000006,0,-
"Dec 05, 2015",0.000006,0.000006,0.000005,0.000006,3,-
"Dec 04, 2015",0.000005,0.000005,0.000005,0.000005,0,-
"Dec 03, 2015",0.000006,0.000006,0.000005,0.000005,0,-
"Dec 02, 2015",0.000005,0.000006,0.000005,0.000006,0,-
"Dec 01, 2015",0.000006,0.000006,0.000005,0.000005,1,-
"Nov 30, 2015",0.000006,0.000006,0.000005,0.000006,14,-
"Nov 28, 2015",0.000006,0.000006,0.000006,0.000006,0,-
"Nov 27, 2015",0.000006,0.000006,0.000006,0.000006,0,-
"Nov 26, 2015",0.000006,0.000006,0.000006,0.000006,0,-
"Nov 24, 2015",0.000005,0.000005,0.000005,0.000005,2,-
"Nov 23, 2015",0.000005,0.000005,0.000005,0.000005,2,-
"Nov 22, 2015",0.000005,0.000005,0.000005,0.000005,0,-
"Nov 21, 2015",0.000005,0.000005,0.000005,0.000005,0,-
"Nov 20, 2015",0.000005,0.000005,0.000005,0.000005,0,-
"Nov 19, 2015",0.000005,0.000005,0.000005,0.000005,15,-
"Nov 18, 2015",0.000005,0.000005,0.000005,0.000005,1,-
"Nov 17, 2015",0.000005,0.000005,0.000005,0.000005,0,-
"Nov 16, 2015",0.000005,0.000005,0.000004,0.000005,0,-
"Nov 15, 2015",0.000005,0.000005,0.000005,0.000005,0,-
"Nov 14, 2015",0.000005,0.000005,0.000005,0.000005,0,-
"Nov 13, 2015",0.000005,0.000005,0.000005,0.000005,0,-
"Nov 12, 2015",0.000005,0.000005,0.000005,0.000005,1,-
"Nov 11, 2015",0.000005,0.000005,0.000004,0.000004,0,-
"Nov 10, 2015",0.000005,0.000005,0.000005,0.000005,0,-
"Nov 09, 2015",0.000005,0.000005,0.000005,0.000005,3,-
"Nov 08, 2015",0.000005,0.000005,0.000005,0.000005,10,-
"Nov 07, 2015",0.000008,0.000008,0.000005,0.000005,1,-
"Nov 06, 2015",0.000008,0.000008,0.000007,0.000008,0,-
"Nov 05, 2015",0.000009,0.000009,0.000008,0.000008,2,-
"Nov 04, 2015",0.000006,0.000011,0.000006,0.000009,15,-
"Nov 03, 2015",0.000005,0.000007,0.000005,0.000006,1,-
"Nov 02, 2015",0.000006,0.000006,0.000006,0.000006,0,-
"Nov 01, 2015",0.000005,0.000006,0.000005,0.000006,0,-
"Oct 31, 2015",0.000005,0.000006,0.000005,0.000005,23,-
"Oct 30, 2015",0.000005,0.000005,0.000005,0.000005,11,-
"Oct 29, 2015",0.000004,0.000005,0.000004,0.000005,1,-
"Oct 28, 2015",0.000004,0.000004,0.000004,0.000004,18,-
"Oct 27, 2015",0.000004,0.000004,0.000004,0.000004,4,-
"Oct 26, 2015",0.000004,0.000004,0.000004,0.000004,0,-
"Oct 25, 2015",0.000004,0.000004,0.000004,0.000004,7,-
"Oct 24, 2015",0.000004,0.000004,0.000004,0.000004,25,-
"Oct 23, 2015",0.000005,0.000005,0.000004,0.000004,2,-
"Oct 22, 2015",0.000005,0.000005,0.000005,0.000005,2,-
"Oct 21, 2015",0.000005,0.000005,0.000005,0.000005,4,-
"Oct 20, 2015",0.000005,0.000005,0.000005,0.000005,0,-
"Oct 19, 2015",0.000005,0.000005,0.000005,0.000005,0,-
"Oct 18, 2015",0.000005,0.000006,0.000004,0.000005,2,-
"Oct 17, 2015",0.000008,0.000008,0.000005,0.000005,1,-
"Oct 16, 2015",0.000006,0.000008,0.000005,0.000008,14,-
"Oct 15, 2015",0.000008,0.000008,0.000006,0.000006,3,-
"Oct 14, 2015",0.000010,0.000010,0.000008,0.000008,1,-
"Oct 13, 2015",0.000008,0.000010,0.000008,0.000010,29,-
"Oct 12, 2015",0.000009,0.000009,0.000008,0.000008,0,-
"Oct 11, 2015",0.000009,0.000009,0.000008,0.000009,0,-
"Oct 10, 2015",0.000009,0.000009,0.000009,0.000009,8,-
"Oct 09, 2015",0.000008,0.000009,0.000008,0.000009,4,-
"Oct 08, 2015",0.000004,0.000009,0.000004,0.000008,58,-
"Oct 07, 2015",0.000006,0.000007,0.000004,0.000004,3,-
"Oct 06, 2015",0.000006,0.000006,0.000005,0.000006,9,-
"Oct 05, 2015",0.000007,0.000007,0.000006,0.000006,0,-
"Oct 04, 2015",0.000009,0.000009,0.000007,0.000007,82,-
